gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7309-9682-1-1,Spring,0,2021-02-27 11:50:57,1,200,Red,team,,FunPlus Phoenix,,2468,0,9,16,23,9,16,3.0,0.0,,,1.0,,,,0.2188,0.6078,0.0,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,,,0.0,1.0,76449.0,1858.5656,3091.6045,3771.9287,140.0,3.4036,53.0,1.2885,55.0,72235,45683.0,1110.6078,71735.0,1409.0,1044.0,365.0,232.0,52.0,34.2545,16732.0,19534.0,361.0,15676.0,18367.0,332.0,1056.0,1167.0,29.0,2.0,4.0,2.0,2.0,4.0,2.0,26715.0,31322.0,571.0,24364.0,29937.0,541.0,2351.0,1385.0,30.0,3.0,4.0,3.0,3.0,5.0,3.0
7309-9683-2-2,Spring,0,2021-02-27 12:50:00,2,100,Blue,team,,Royal Never Give Up,,1807,1,27,8,77,27,8,4.0,0.0,0.0,0.0,1.0,,,,0.8965,1.1621,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,10.0,2.0,0.0,1.0,,,1.0,0.0,72663.0,2412.7172,2683.6303,3451.4776,106.0,3.5196,50.0,1.6602,43.0,64231,44422.0,1474.9972,58250.0,,,259.0,151.0,37.0,,16581.0,18769.0,322.0,15979.0,18709.0,329.0,602.0,60.0,-7.0,4.0,11.0,3.0,3.0,8.0,4.0,26098.0,29601.0,519.0,26102.0,30604.0,569.0,-4.0,-1003.0,-50.0,5.0,12.0,3.0,3.0,8.0,5.0
7309-9683-2-2,Spring,0,2021-02-27 12:50:00,2,200,Red,team,,FunPlus Phoenix,,1807,0,8,27,20,8,27,1.0,0.0,0.0,0.0,0.0,,,,0.2656,1.1621,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,0.0,,,0.0,1.0,55999.0,1859.4023,3326.1649,2910.0166,98.0,3.254,48.0,1.5938,38.0,49400,29591.0,982.5457,48493.0,,,194.0,142.0,11.0,,15979.0,18709.0,329.0,16581.0,18769.0,322.0,-602.0,-60.0,7.0,3.0,8.0,4.0,4.0,11.0,3.0,26102.0,30604.0,569.0,26098.0,29601.0,519.0,4.0,1003.0,50.0,3.0,8.0,5.0,5.0,12.0,3.0
7310-9686-1-1,Spring,0,2021-02-28 07:19:15,1,100,Blue,team,,Victory Five,,1769,0,4,18,6,4,18,0.0,0.0,,,1.0,,,,0.1357,0.7462,0.0,1.0,4.0,0.0,,,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,,,0.0,1.0,32642.0,1107.134,2662.7586,2130.0848,95.0,3.2222,42.0,1.4245,28.0,46891,27469.0,931.6789,42818.0,1017.0,798.0,219.0,166.0,3.0,34.4941,15778.0,18446.0,326.0,16020.0,19920.0,362.0,-242.0,-1474.0,-36.0,2.0,3.0,2.0,2.0,1.0,2.0,24579.0,31546.0,552.0,24866.0,31735.0,587.0,-287.0,-189.0,-35.0,3.0,4.0,2.0,2.0,1.0,3.0
7310-9686-1-1,Spring,0,2021-02-28 07:19:15,1,200,Red,team,,LNG Esports,,1769,1,18,4,32,18,4,3.0,1.0,,,0.0,,,,0.6105,0.7462,1.0,4.0,1.0,1.0,,,1.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0,,,1.0,0.0,49764.0,1687.8689,1999.6721,1472.7304,82.0,2.7812,39.0,1.3228,29.0,58110,38688.0,1312.199,52965.0,1054.0,810.0,244.0,160.0,12.0,35.749,16020.0,19920.0,362.0,15778.0,18446.0,326.0,242.0,1474.0,36.0,2.0,1.0,2.0,2.0,3.0,2.0,24866.0,31735.0,587.0,24579.0,31546.0,552.0,287.0,189.0,35.0,2.0,1.0,3.0,3.0,4.0,2.0
7310-9687-2-2,Spring,0,2021-02-28 08:08:33,2,100,Blue,team,,Victory Five,,1546,0,1,12,2,1,12,0.0,0.0,,,0.0,,,,0.0388,0.5045,0.0,1.0,3.0,1.0,,,0.0,0.0,1.0,0.0,3.0,9.0,1.0,0.0,,,0.0,1.0,36600.0,1420.4398,2427.3609,2406.7917,67.0,2.6003,37.0,1.436,25.0,39097,21950.0,851.8758,37660.0,861.0,673.0,188.0,124.0,9.0,33.4153,15146.0,19295.0,350.0,16027.0,19031.0,321.0,-881.0,264.0,29.0,0.0,0.0,2.0,2.0,3.0,0.0,22662.0,28916.0,514.0,25143.0,30479.0,502.0,-2481.0,-1563.0,12.0,1.0,2.0,4.0,4.0,8.0,1.0
7310-9687-2-2,Spring,0,2021-02-28 08:08:33,2,200,Red,team,,LNG Esports,,1546,1,12,1,34,12,1,2.0,1.0,,,1.0,,,,0.4657,0.5045,1.0,3.0,1.0,0.0,,,1.0,1.0,0.0,1.0,9.0,3.0,0.0,1.0,,,1.0,0.0,41010.0,1591.5912,2717.8137,2082.2639,93.0,3.6093,36.0,1.3972,24.0,49603,32456.0,1259.6119,41050.0,860.0,664.0,196.0,126.0,20.0,33.3765,16027.0,19031.0,321.0,15146.0,19295.0,350.0,881.0,-264.0,-29.0,2.0,3.0,0.0,0.0,0.0,2.0,25143.0,30479.0,502.0,22662.0,28916.0,514.0,2481.0,1563.0,-12.0,4.0,8.0,1.0,1.0,2.0,4.0
7311-9692-1-1,Spring,0,2021-02-28 09:08:49,1,100,Blue,team,,Rare Atom,,2100,1,17,5,26,17,5,2.0,1.0,,,1.0,,,,0.4857,0.6286,1.0,5.0,1.0,1.0,,,1.0,2.0,0.0,1.0,9.0,2.0,1.0,1.0,,,1.0,0.0,78256.0,2235.8857,2641.5429,3035.2,156.0,4.4571,62.0,1.7714,37.0,71509,48711.0,1391.7429,65125.0,1306.0,958.0,348.0,199.0,46.0,37.3143,17221.0,20171.0,373.0,15406.0,19577.0,335.0,1815.0,594.0,38.0,3.0,2.0,1.0,1.0,1.0,3.0,28696.0,33575.0,597.0,23464.0,30677.0,538.0,5232.0,2898.0,59.0,6.0,6.0,1.0,1.0,1.0,6.0
7311-9692-1-1,Spring,0,2021-02-28 09:08:49,1,200,Red,team,,Oh My God,,2100,0,5,17,12,5,17,1.0,0.0,,,0.0,,,,0.1429,0.6286,0.0,1.0,5.0,0.0,,,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,,,0.0,1.0,51488.0,1471.0857,2920.2,2197.2,110.0,3.1429,79.0,2.2571,57.0,55710,32912.0,940.3429,52875.0,1176.0,963.0,213.0,176.0,0.0,33.6,15406.0,19577.0,335.0,17221.0,20171.0,373.0,-1815.0,-594.0,-38.0,1.0,1.0,3.0,3.0,2.0,1.0,23464.0,30677.0,538.0,28696.0,33575.0,597.0,-5232.0,-2898.0,-59.0,1.0,1.0,6.0,6.0,6.0,1.0
7311-9694-2-2,Spring,0,2021-02-28 10:03:11,2,100,Blue,team,,Oh My God,,2442,1,16,14,31,16,14,2.0,0.0,,,0.0,,,,0.3931,0.7371,0.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,7.0,4.0,0.0,0.0,,,1.0,0.0,90282.0,2218.231,3146.4128,4156.4373,174.0,4.2752,66.0,1.6216,62.0,70916,44630.0,1096.5602,65000.0,1297.0,1000.0,297.0,216.0,16.0,31.8673,15386.0,19646.0,335.0,16714.0,20307.0,379.0,-1328.0,-661.0,-44.0,1.0,1.0,2.0,2.0,0.0,1.0,26223.0,32961.0,542.0,25691.0,33416.0,614.0,532.0,-455.0,-72.0,4.0,4.0,3.0,3.0,1.0,4.0
7311-9694-2-2,Spring,0,2021-02-28 10:03:11,2,200,Red,team,,Rare Atom,,2442,0,14,16,30,14,16,1.0,0.0,,,1.0,,,,0.344,0.7371,1.0,3.0,2.0,0.0,,,0.0,1.0,1.0,0.0,4.0,7.0,1.0,1.0,,,0.0,1.0,97668.0,2399.7052,3172.6536,3016.9287,162.0,3.9803,104.0,2.5553,41.0,71367,45081.0,1107.6413,69500.0,1410.0,1084.0,326.0,232.0,21.0,34.6437,16714.0,20307.0,379.0,15386.0,19646.0,335.0,1328.0,661.0,44.0,2.0,0.0,1.0,1.0,1.0,2.0,25691.0,33416.0,614.0,26223.0,32961.0,542.0,-532.0,455.0,72.0,3.0,1.0,4.0,4.0,4.0,3.0
7311-9697-3-3,Spring,0,2021-02-28 11:03:00,3,100,Blue,team,,Rare Atom,,1718,1,24,6,54,24,6,6.0,2.0,,,,,,,0.8382,1.0477,0.0,3.0,2.0,1.0,,,1.0,1.0,0.0,,11.0,1.0,1.0,1.0,,,3.0,0.0,,,,1640.5704,,,,,,62607,,,57650.0,1090.0,,,,,38.0675,16732.0,18765.0,353.0,14945.0,19151.0,327.0,1787.0,-386.0,26.0,3.0,7.0,0.0,0.0,0.0,3.0,28705.0,31752.0,567.0,24352.0,30052.0,505.0,4353.0,1700.0,62.0,7.0,19.0,2.0,2.0,6.0,7.0
7311-9697-3-3,Spring,0,2021-02-28 11:03:00,3,200,Red,team,,Oh My God,,1718,0,6,24,16,6,24,0.0,0.0,,,,,,,0.2095,1.0477,1.0,2.0,3.0,0.0,,,0.0,0.0,1.0,,1.0,11.0,0.0,0.0,,,0.0,3.0,,,,2338.603,,,,,,45370,,,43450.0,888.0,,,,,31.0128,14945.0,19151.0,327.0,16732.0,18765.0,353.0,-1787.0,386.0,-26.0,0.0,0.0,3.0,3.0,7.0,0.0,24352.0,30052.0,505.0,28705.0,31752.0,567.0,-4353.0,-1700.0,-62.0,2.0,6.0,7.0,7.0,19.0,2.0
7312-9700-1-1,Spring,0,2021-02-28 12:04:39,1,100,Blue,team,,Suning,,1730,1,19,5,41,19,5,3.0,1.0,,,0.0,,,,0.659,0.8324,0.0,3.0,1.0,1.0,,,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,,,2.0,0.0,68659.0,2381.237,2916.8671,2257.9769,102.0,3.5376,43.0,1.4913,28.0,59378,40354.0,1399.5607,49475.0,1037.0,798.0,239.0,121.0,55.0,35.9653,17203.0,19118.0,332.0,16663.0,19004.0,324.0,540.0,114.0,8.0,4.0,4.0,4.0,4.0,7.0,4.0,29228.0,32431.0,522.0,24122.0,29150.0,505.0,5106.0,3281.0,17.0,10.0,13.0,4.0,4.0,7.0,10.0
7312-9700-1-1,Spring,0,2021-02-28 12:04:39,1,200,Red,team,,Invictus Gaming,,1730,0,5,19,10,5,19,0.0,0.0,,,1.0,,,,0.1734,0.8324,1.0,1.0,3.0,0.0,,,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,,,0.0,2.0,44178.0,1532.185,3143.6532,3320.3931,90.0,3.1214,38.0,1.3179,32.0,45156,26132.0,906.3121,42670.0,956.0,784.0,172.0,110.0,21.0,33.1561,16663.0,19004.0,324.0,17203.0,19118.0,332.0,-540.0,-114.0,-8.0,4.0,7.0,4.0,4.0,4.0,4.0,24122.0,29150.0,505.0,29228.0,32431.0,522.0,-5106.0,-3281.0,-17.0,4.0,7.0,10.0,10.0,13.0,4.0
7312-9702-2-2,Spring,0,2021-02-28 12:51:41,2,100,Blue,team,,Invictus Gaming,,1644,0,8,13,17,8,13,0.0,0.0,,,0.0,,,,0.292,0.7664,0.0,0.0,4.0,0.0,,,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,,,0.0,1.0,27449.0,1001.7883,2661.1679,2714.3431,78.0,2.8467,52.0,1.8978,36.0,45070,26923.0,982.5912,42600.0,925.0,749.0,176.0,146.0,0.0,33.7591,16259.0,19728.0,351.0,16939.0,20197.0,363.0,-680.0,-469.0,-12.0,2.0,3.0,3.0,3.0,3.0,2.0,25260.0,32096.0,541.0,25986.0,31525.0,570.0,-726.0,571.0,-29.0,5.0,9.0,3.0,3.0,3.0,5.0
7312-9702-2-2,Spring,0,2021-02-28 12:51:41,2,200,Red,team,,Suning,,1644,1,13,8,24,13,8,2.0,2.0,,,1.0,,,,0.4745,0.7664,1.0,4.0,0.0,1.0,,,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,,,1.0,0.0,51006.0,1861.5328,1974.3066,2176.8613,102.0,3.7226,36.0,1.3139,38.0,52801,34654.0,1264.7445,44725.0,982.0,760.0,222.0,146.0,8.0,35.8394,16939.0,20197.0,363.0,16259.0,19728.0,351.0,680.0,469.0,12.0,3.0,3.0,2.0,2.0,3.0,3.0,25986.0,31525.0,570.0,25260.0,32096.0,541.0,726.0,-571.0,29.0,3.0,3.0,5.0,5.0,9.0,3.0
7313-9707-1-1,Spring,0,2021-03-01 09:19:06,1,100,Blue,team,,Rogue Warriors,,1642,0,6,11,14,6,11,0.0,0.0,,,0.0,,,,0.2192,0.6212,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,,,0.0,2.0,36677.0,1340.2071,2782.6553,1883.5323,86.0,3.1425,31.0,1.1328,31.0,41536,23410.0,855.4202,39300.0,789.0,621.0,168.0,129.0,6.0,28.8307,15025.0,17545.0,289.0,15557.0,18472.0,335.0,-532.0,-927.0,-46.0,2.0,5.0,1.0,1.0,2.0,2.0,25391.0,29181.0,471.0,25575.0,30512.0,554.0,-184.0,-1331.0,-83.0,4.0,10.0,1.0,1.0,2.0,4.0
7313-9707-1-1,Spring,0,2021-03-01 09:19:06,1,200,Red,team,,EDward Gaming,,1642,1,11,6,32,11,6,1.0,0.0,,,1.0,,,,0.4019,0.6212,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,,,2.0,0.0,51349.0,1876.3337,2265.4933,2229.5737,80.0,2.9233,44.0,1.6078,26.0,53079,34953.0,1277.2107,45555.0,946.0,723.0,223.0,142.0,15.0,34.5676,15557.0,18472.0,335.0,15025.0,17545.0,289.0,532.0,927.0,46.0,1.0,2.0,2.0,2.0,5.0,1.0,25575.0,30512.0,554.0,25391.0,29181.0,471.0,184.0,1331.0,83.0,1.0,2.0,4.0,4.0,10.0,1.0
7313-9712-2-2,Spring,0,2021-03-01 10:07:02,2,100,Blue,team,,Rogue Warriors,,2319,0,16,21,42,16,21,2.0,0.0,,,0.0,,,,0.414,0.9573,1.0,4.0,2.0,0.0,,,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,,,0.0,2.0,88228.0,2282.7426,3718.37,3066.1061,129.0,3.3376,71.0,1.837,56.0,63743,38711.0,1001.5783,62200.0,1215.0,953.0,262.0,188.0,13.0,31.436,15017.0,18572.0,345.0,17329.0,19921.0,357.0,-2312.0,-1349.0,-12.0,0.0,0.0,3.0,3.0,8.0,0.0,24445.0,30161.0,536.0,26547.0,30712.0,560.0,-2102.0,-551.0,-24.0,3.0,7.0,3.0,3.0,8.0,3.0
7313-9712-2-2,Spring,0,2021-03-01 10:07:02,2,200,Red,team,,EDward Gaming,,2319,1,21,16,52,21,16,5.0,1.0,,,1.0,,,,0.5433,0.9573,0.0,2.0,4.0,1.0,,,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,,,2.0,0.0,103882.0,2687.762,3133.6869,2865.304,150.0,3.881,66.0,1.7076,52.0,75764,50732.0,1312.6003,68550.0,1268.0,946.0,322.0,198.0,48.0,32.8072,17329.0,19921.0,357.0,15017.0,18572.0,345.0,2312.0,1349.0,12.0,3.0,8.0,0.0,0.0,0.0,3.0,26547.0,30712.0,560.0,24445.0,30161.0,536.0,2102.0,551.0,24.0,3.0,8.0,3.0,3.0,7.0,3.0
7314-9713-1-1,Spring,0,2021-03-01 11:16:12,1,100,Blue,team,,FunPlus Phoenix,,1418,1,13,5,32,13,5,2.0,1.0,,,0.0,,,,0.5501,0.7616,1.0,2.0,1.0,0.0,,,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,,,1.0,0.0,51492.0,2178.787,3020.7757,2209.1678,71.0,3.0042,29.0,1.2271,24.0,48680,32838.0,1389.4781,44475.0,884.0,666.0,218.0,126.0,52.0,37.4048,16719.0,19544.0,358.0,14702.0,18122.0,330.0,2017.0,1422.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26430.0,30628.0,571.0,24373.0,29334.0,523.0,2057.0,1294.0,48.0,1.0,3.0,1.0,1.0,2.0,1.0
7314-9713-1-1,Spring,0,2021-03-01 11:16:12,1,200,Red,team,,JD Gaming,,1418,0,5,13,10,5,13,0.0,0.0,,,1.0,,,,0.2116,0.7616,0.0,1.0,2.0,1.0,,,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,,,0.0,1.0,37206.0,1574.3018,2910.4654,1741.7772,73.0,3.0889,27.0,1.1425,26.0,38052,22210.0,939.7743,34535.0,763.0,628.0,135.0,86.0,5.0,32.2849,14702.0,18122.0,330.0,16719.0,19544.0,358.0,-2017.0,-1422.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,24373.0,29334.0,523.0,26430.0,30628.0,571.0,-2057.0,-1294.0,-48.0,1.0,2.0,1.0,1.0,3.0,1.0
7314-9716-2-2,Spring,0,2021-03-01 12:02:00,2,100,Blue,team,,JD Gaming,,1527,0,9,26,16,9,26,0.0,0.0,0.0,0.0,1.0,,,,0.3536,1.3752,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,,,0.0,1.0,46981.0,1846.0118,3289.4303,2184.165,76.0,2.9862,30.0,1.1788,29.0,40678,23725.0,932.22,39785.0,,,147.0,108.0,4.0,,15460.0,18400.0,318.0,16293.0,19929.0,354.0,-833.0,-1529.0,-36.0,1.0,1.0,2.0,2.0,2.0,1.0,24872.0,30846.0,533.0,26798.0,32264.0,541.0,-1926.0,-1418.0,-8.0,3.0,4.0,7.0,7.0,7.0,3.0
7314-9716-2-2,Spring,0,2021-03-01 12:02:00,2,200,Red,team,,FunPlus Phoenix,,1527,1,26,9,60,26,9,6.0,0.0,0.0,0.0,0.0,,,,1.0216,1.3752,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,,,1.0,0.0,72484.0,2848.0943,3166.8369,2613.8703,78.0,3.0648,24.0,0.943,32.0,55536,38583.0,1516.0314,49000.0,,,225.0,139.0,27.0,,16293.0,19929.0,354.0,15460.0,18400.0,318.0,833.0,1529.0,36.0,2.0,2.0,1.0,1.0,1.0,2.0,26798.0,32264.0,541.0,24872.0,30846.0,533.0,1926.0,1418.0,8.0,7.0,7.0,3.0,3.0,4.0,7.0
7315-9719-1-1,Spring,0,2021-03-02 09:19:40,1,100,Blue,team,,Suning,,1951,1,15,9,37,15,9,2.0,0.0,,,1.0,,,,0.4613,0.7381,0.0,2.0,2.0,1.0,,,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,,,1.0,0.0,77256.0,2375.8893,2501.8862,2208.3752,110.0,3.3829,60.0,1.8452,43.0,64907,43629.0,1341.7427,58050.0,1210.0,943.0,267.0,165.0,33.0,37.2117,17618.0,19670.0,357.0,16191.0,18521.0,310.0,1427.0,1149.0,47.0,4.0,4.0,4.0,4.0,5.0,4.0,26791.0,31608.0,578.0,25816.0,30596.0,524.0,975.0,1012.0,54.0,5.0,6.0,5.0,5.0,7.0,5.0
7315-9719-1-1,Spring,0,2021-03-02 09:19:40,1,200,Red,team,,ThunderTalk Gaming,,1951,0,9,15,14,9,15,1.0,0.0,,,0.0,,,,0.2768,0.7381,1.0,2.0,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,,,0.0,1.0,48809.0,1501.0456,3299.0466,3691.307,120.0,3.6904,48.0,1.4762,55.0,53039,31761.0,976.7606,51960.0,1088.0,877.0,211.0,155.0,8.0,33.4598,16191.0,18521.0,310.0,17618.0,19670.0,357.0,-1427.0,-1149.0,-47.0,4.0,5.0,4.0,4.0,4.0,4.0,25816.0,30596.0,524.0,26791.0,31608.0,578.0,-975.0,-1012.0,-54.0,5.0,7.0,5.0,5.0,6.0,5.0
7315-9720-2-2,Spring,0,2021-03-02 10:13:00,2,100,Blue,team,,ThunderTalk Gaming,,1408,0,0,14,0,0,14,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5966,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,,,0.0,3.0,30703.0,1308.3665,3224.1477,1803.3239,59.0,2.5142,30.0,1.2784,27.0,34514,18774.0,800.0284,33095.0,,,146.0,108.0,12.0,,14981.0,18350.0,304.0,18611.0,21257.0,354.0,-3630.0,-2907.0,-50.0,0.0,0.0,5.0,5.0,4.0,0.0,22589.0,28741.0,483.0,30588.0,33977.0,569.0,-7999.0,-5236.0,-86.0,0.0,0.0,8.0,8.0,6.0,0.0
7315-9720-2-2,Spring,0,2021-03-02 10:13:00,2,200,Red,team,,Suning,,1408,1,14,1,18,14,1,2.0,0.0,0.0,0.0,1.0,,,,0.5966,0.5966,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,,,3.0,0.0,51859.0,2209.9006,2850.3409,2301.8182,68.0,2.8977,33.0,1.4063,29.0,51173,35433.0,1509.929,46125.0,,,207.0,114.0,23.0,,18611.0,21257.0,354.0,14981.0,18350.0,304.0,3630.0,2907.0,50.0,5.0,4.0,0.0,0.0,0.0,5.0,30588.0,33977.0,569.0,22589.0,28741.0,483.0,7999.0,5236.0,86.0,8.0,6.0,0.0,0.0,0.0,8.0
7316-9721-1-1,Spring,0,2021-03-02 11:07:02,1,100,Blue,team,,Bilibili Gaming,,1654,0,5,17,17,5,17,1.0,0.0,,,1.0,,,,0.1814,0.7981,1.0,1.0,3.0,1.0,,,0.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,,,0.0,1.0,51561.0,1870.4111,4240.1209,4602.5514,95.0,3.4462,34.0,1.2334,40.0,43373,25124.0,911.3906,42675.0,838.0,656.0,182.0,139.0,0.0,30.399,15171.0,19560.0,341.0,15600.0,18887.0,355.0,-429.0,673.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,25140.0,30274.0,514.0,24983.0,30757.0,563.0,157.0,-483.0,-49.0,3.0,10.0,3.0,3.0,7.0,3.0
7316-9721-1-1,Spring,0,2021-03-02 11:07:02,1,200,Red,team,,Invictus Gaming,,1654,1,17,5,51,17,5,1.0,0.0,,,0.0,,,,0.6167,0.7981,0.0,3.0,1.0,0.0,,,1.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,,,1.0,0.0,98526.0,3574.0992,3266.1185,2779.4438,89.0,3.2285,62.0,2.2491,46.0,55122,36873.0,1337.5937,47950.0,1013.0,790.0,223.0,146.0,16.0,36.7473,15600.0,18887.0,355.0,15171.0,19560.0,341.0,429.0,-673.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24983.0,30757.0,563.0,25140.0,30274.0,514.0,-157.0,483.0,49.0,3.0,7.0,3.0,3.0,10.0,3.0
7316-9722-2-2,Spring,0,2021-03-02 11:55:00,2,100,Blue,team,,Bilibili Gaming,,1841,0,10,19,24,10,19,2.0,0.0,0.0,0.0,0.0,,,,0.3259,0.9451,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,10.0,0.0,0.0,,,0.0,1.0,66293.0,2160.554,3990.7333,4869.9402,99.0,3.2265,39.0,1.271,43.0,52717,32561.0,1061.195,50750.0,,,219.0,153.0,16.0,,16431.0,20159.0,342.0,15872.0,18988.0,334.0,559.0,1171.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,24348.0,30710.0,513.0,25496.0,30829.0,534.0,-1148.0,-119.0,-21.0,4.0,6.0,5.0,5.0,8.0,4.0
7316-9722-2-2,Spring,0,2021-03-02 11:55:00,2,200,Red,team,,Invictus Gaming,,1841,1,19,10,46,19,10,2.0,1.0,0.0,0.0,1.0,,,,0.6192,0.9451,1.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,,,1.0,0.0,96562.0,3147.0505,3652.7648,3080.3042,92.0,2.9984,53.0,1.7273,42.0,62101,41945.0,1367.0288,56280.0,,,221.0,133.0,15.0,,15872.0,18988.0,334.0,16431.0,20159.0,342.0,-559.0,-1171.0,-8.0,2.0,2.0,2.0,2.0,1.0,2.0,25496.0,30829.0,534.0,24348.0,30710.0,513.0,1148.0,119.0,21.0,5.0,8.0,4.0,4.0,6.0,5.0
7317-9729-1-1,Spring,0,2021-03-03 09:19:35,1,100,Blue,team,,eStar,,2041,0,9,14,16,9,14,0.0,0.0,,,0.0,,,,0.2646,0.6761,1.0,3.0,2.0,1.0,,,0.0,0.0,2.0,0.0,3.0,8.0,1.0,0.0,,,0.0,1.0,42241.0,1241.7736,2834.5223,2162.6164,128.0,3.7629,73.0,2.146,62.0,56527,34331.0,1009.2406,55480.0,1145.0,919.0,226.0,167.0,0.0,33.66,16001.0,19068.0,337.0,16218.0,19200.0,359.0,-217.0,-132.0,-22.0,2.0,3.0,1.0,1.0,4.0,2.0,25284.0,31512.0,565.0,26646.0,32308.0,596.0,-1362.0,-796.0,-31.0,3.0,5.0,3.0,3.0,6.0,3.0
7317-9729-1-1,Spring,0,2021-03-03 09:19:35,1,200,Red,team,,Rare Atom,,2041,1,14,9,34,14,9,1.0,1.0,,,1.0,,,,0.4116,0.6761,0.0,2.0,3.0,0.0,,,1.0,2.0,0.0,1.0,8.0,3.0,0.0,1.0,,,1.0,0.0,69624.0,2046.7614,2227.3493,1898.6281,160.0,4.7036,67.0,1.9696,42.0,67085,44889.0,1319.6178,61120.0,1274.0,967.0,307.0,190.0,42.0,37.4522,16218.0,19200.0,359.0,16001.0,19068.0,337.0,217.0,132.0,22.0,1.0,4.0,2.0,2.0,3.0,1.0,26646.0,32308.0,596.0,25284.0,31512.0,565.0,1362.0,796.0,31.0,3.0,6.0,3.0,3.0,5.0,3.0
7317-9732-2-2,Spring,0,2021-03-03 10:16:17,2,100,Blue,team,,Rare Atom,,2113,1,16,11,48,16,11,1.0,0.0,,,0.0,,,,0.4543,0.7667,0.0,2.0,3.0,1.0,,,1.0,1.0,1.0,0.0,9.0,3.0,0.0,1.0,,,2.0,0.0,83969.0,2384.354,2653.4879,2516.3654,147.0,4.1742,57.0,1.6186,32.0,66354,43423.0,1233.0241,61500.0,1232.0,938.0,294.0,186.0,40.0,34.9834,14764.0,18011.0,335.0,16347.0,18685.0,333.0,-1583.0,-674.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,23548.0,29515.0,559.0,26724.0,31455.0,543.0,-3176.0,-1940.0,16.0,0.0,0.0,5.0,5.0,9.0,0.0
